Q1339,"Johann Sebastian Bach",1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,"Baroque",2022-05-15T06:03:40+00:00
Q254,"Wolfgang Amadeus Mozart",1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,"Classical",2022-05-15T05:35:11+00:00
Q172505,"Astor Piazzolla",1921-03-11T00:00:00Z,1992-07-04T00:00:00Z,"Modernism",2022-05-15T05:19:10+00:00
Q311389,"Alberto Ginastera",1916-04-11T00:00:00Z,1983-02-20T00:00:00Z,"Modernism",2022-05-15T04:54:22+00:00
Q76428,"Carl Philipp Emanuel Bach",1714-03-08T00:00:00Z,1788-12-14T00:00:00Z,"Classical",2022-05-15T04:46:48+00:00
Q216870,"Samuel Barber",1910-03-09T00:00:00Z,1981-01-23T00:00:00Z,"Modernism",2022-05-15T04:37:52+00:00
Q999550,"Willem de Fesch",1687-08-26T00:00:00Z,1761-01-03T00:00:00Z,"Baroque",2022-05-15T04:30:16+00:00
Q1605020,"Hendrik Andriessen",1892-09-17T00:00:00Z,1981-04-12T00:00:00Z,"Modernism",2022-05-15T04:21:44+00:00
Q205139,"Carl Nielsen",1865-08-09T00:00:00Z,1931-10-03T00:00:00Z,"Romantic",2022-05-15T04:12:09+00:00
Q46096,"Felix Mendelssohn",1809-02-03T00:00:00Z,1847-11-04T00:00:00Z,"Romantic",2022-05-15T04:01:21+00:00
Q509855,"Antonín Reichenauer",1694-01-01T00:00:00Z,1730-03-17T00:00:00Z,"Baroque",2022-05-15T03:50:01+00:00
Q213519,"Marin Marais",1656-05-31T00:00:00Z,1728-08-15T00:00:00Z,"Baroque",2022-05-15T03:41:14+00:00
Q5877731,"Georg Christoph Bach",1642-09-06T00:00:00Z,1697-04-27T00:00:00Z,"Baroque",2022-05-15T03:34:25+00:00
Q153008,"Zoltán Kodály",1882-12-16T00:00:00Z,1967-03-06T00:00:00Z,"Modernism",2022-05-15T03:25:31+00:00
Q5576533,"Godfrey Ridout",1918-05-06T00:00:00Z,1984-11-24T00:00:00Z,"Modernism",2022-05-15T03:17:34+00:00
Q1268,"Frédéric Chopin",1810-02-22T00:00:00Z,1849-10-17T00:00:00Z,"Romantic",2022-05-15T03:10:44+00:00
Q708911,"Bernhard Crusell",1775-10-15T00:00:00Z,1838-07-28T00:00:00Z,"Classical",2022-05-15T02:47:48+00:00
Q713436,"Salamone Rossi",1570-08-19T00:00:00Z,1630-01-01T00:00:00Z,"Baroque",2022-05-15T02:01:19+00:00
Q7312,"Franz Schubert",1797-01-31T00:00:00Z,1828-11-19T00:00:00Z,"Romantic",2022-05-15T01:22:25+00:00
Q255,"Ludwig van Beethoven",1770-12-16T00:00:00Z,1827-03-26T00:00:00Z,"Classical",2022-05-15T00:42:41+00:00
Q151953,"Johann Nepomuk Hummel",1778-09-14T00:00:00Z,1837-10-17T00:00:00Z,"Classical",2022-05-15T00:20:40+00:00
Q215333,"Carl Czerny",1791-02-21T00:00:00Z,1857-07-15T00:00:00Z,"Romantic",2022-05-15T00:11:55+00:00
Q6381482,"Kazuhisa Uchihashi",1959-11-14T00:00:00Z,None,"Contemporary",2022-05-14T23:49:51+00:00
Q1343710,"Uri Caine",1956-06-08T00:00:00Z,None,"Contemporary",2022-05-14T23:22:38+00:00
Q20652533,"Topu",1982-06-02T00:00:00Z,None,"Contemporary",2022-05-14T23:18:55+00:00
Q1339,"Johann Sebastian Bach",1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,"Baroque",2022-05-14T20:47:43+00:00
Q179631,"Edward Elgar",1857-06-02T00:00:00Z,1934-02-23T00:00:00Z,"Romantic",2022-05-14T20:11:22+00:00
Q207947,"Ralph Vaughan Williams",1872-10-12T00:00:00Z,1958-08-26T00:00:00Z,"Modernism",2022-05-14T17:37:42+00:00
Q99308294,"Daniel Casimir",2000-01-01T00:00:00Z,None,"Contemporary",2022-05-14T17:25:07+00:00
Q302467,"Aaron Parks",1983-10-07T00:00:00Z,None,"Contemporary",2022-05-14T17:07:54+00:00
Q437117,"Toshiko Akiyoshi",1929-12-12T00:00:00Z,None,"Modernism",2022-05-14T16:55:10+00:00
Q99308294,"Daniel Casimir",2000-01-01T00:00:00Z,None,"Contemporary",2022-05-14T16:42:14+00:00
Q99308294,"Daniel Casimir",2000-01-01T00:00:00Z,None,"Contemporary",2022-05-14T16:36:17+00:00
Q107432,"Charles Mingus",1922-04-22T00:00:00Z,1979-01-05T00:00:00Z,"Modernism",2022-05-14T16:27:15+00:00
Q1900481,"Mark Turner",1965-11-10T00:00:00Z,None,"Contemporary",2022-05-14T16:21:07+00:00
Q20684680,"Nduduzo Makhathini",1982-09-24T00:00:00Z,None,"Contemporary",2022-05-14T16:14:31+00:00
Q960222,"Giovanni Battista Somis",1686-12-25T00:00:00Z,1763-08-14T00:00:00Z,"Baroque",2022-05-14T16:08:42+00:00
Q99308294,"Daniel Casimir",2000-01-01T00:00:00Z,None,"Contemporary",2022-05-14T16:01:22+00:00
Q781878,"Sonny Terry",1911-10-24T00:00:00Z,1986-03-11T00:00:00Z,"Modernism",2022-05-14T15:49:52+00:00
Q467094,"Oumou Sangaré",1968-02-02T00:00:00Z,None,"Contemporary",2022-05-14T15:40:51+00:00
Q1264998,"Dumisani Maraire",1943-08-24T00:00:00Z,1999-11-25T00:00:00Z,"Contemporary",2022-05-14T15:01:18+00:00
Q30121836,"Ryan Lott",1979-01-24T00:00:00Z,None,"Contemporary",2022-05-14T14:52:09+00:00
Q193338,"Danny Elfman",1953-05-29T00:00:00Z,None,"Contemporary",2022-05-14T14:42:07+00:00
Q155124,"Michael Giacchino",1967-10-10T00:00:00Z,None,"Contemporary",2022-05-14T14:29:18+00:00
Q5218424,"Daniel Pemberton",1977-11-03T00:00:00Z,None,"Contemporary",2022-05-14T14:26:37+00:00
Q594586,"Bruno Coulais",1954-01-13T00:00:00Z,None,"Contemporary",2022-05-14T14:18:51+00:00
Q76364,"Hans Zimmer",1957-09-12T00:00:00Z,None,"Contemporary",2022-05-14T14:04:29+00:00
Q428347,"Jóhann Jóhannsson",1969-09-19T00:00:00Z,2018-02-09T00:00:00Z,"Contemporary",2022-05-14T14:01:43+00:00
Q7294,"Johannes Brahms",1833-05-07T00:00:00Z,1897-04-03T00:00:00Z,"Romantic",2022-05-14T13:33:54+00:00
Q7304,"Gustav Mahler",1860-07-07T00:00:00Z,1911-05-18T00:00:00Z,"Romantic",2022-05-14T13:28:52+00:00
Q7302,"George Frideric Handel",1685-03-05T00:00:00Z,1759-04-14T00:00:00Z,"Baroque",2022-05-14T13:15:46+00:00
Q104919,"Gabriel Fauré",1845-05-12T00:00:00Z,1924-11-04T00:00:00Z,"Romantic",2022-05-14T13:11:12+00:00
Q151593,"Olivier Messiaen",1908-12-10T00:00:00Z,1992-04-27T00:00:00Z,"Modernism",2022-05-14T13:01:53+00:00
Q1268,"Frédéric Chopin",1810-02-22T00:00:00Z,1849-10-17T00:00:00Z,"Romantic",2022-05-14T12:50:26+00:00
Q215747,"Hugo Wolf",1860-03-13T00:00:00Z,1903-03-22T00:00:00Z,"Romantic",2022-05-14T12:33:23+00:00
Q1339,"Johann Sebastian Bach",1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,"Baroque",2022-05-14T12:27:22+00:00
Q80621,"Edvard Grieg",1843-06-15T00:00:00Z,1907-09-04T00:00:00Z,"Romantic",2022-05-14T12:24:36+00:00
Q132682,"Modest Petrovich Mussorgsky",1839-03-21T00:00:00Z,1881-03-28T00:00:00Z,"Romantic",2022-05-14T12:18:47+00:00
Q7351,"Robert Schumann",1810-06-08T00:00:00Z,1856-07-29T00:00:00Z,"Romantic",2022-05-14T12:08:58+00:00
Q2411818,"Judith Weir",1954-05-11T00:00:00Z,None,"Contemporary",2022-05-14T12:04:20+00:00
Q7294,"Johannes Brahms",1833-05-07T00:00:00Z,1897-04-03T00:00:00Z,"Romantic",2022-05-14T11:52:56+00:00
Q65169465,"Hania Rani",1990-09-05T00:00:00Z,None,"Contemporary",2022-05-14T11:49:46+00:00
Q7298,"Antonín Dvořák",1841-09-08T00:00:00Z,1904-05-01T00:00:00Z,"Romantic",2022-05-14T11:46:33+00:00
Q8446,"Kurt Cobain",1967-02-20T00:00:00Z,1994-04-05T00:00:00Z,"Contemporary",2022-05-14T11:44:58+00:00
Q193744,"Tori Amos",1963-08-22T00:00:00Z,None,"Contemporary",2022-05-14T11:43:25+00:00
Q1178,"Maurice Ravel",1875-03-07T00:00:00Z,1937-12-28T00:00:00Z,"Modernism",2022-05-14T11:37:41+00:00
Q12333978,"Rune Tonsgaard Sørensen",1983-01-01T00:00:00Z,None,"Contemporary",2022-05-14T11:34:27+00:00
Q150767,"Benjamin Britten",1913-11-22T00:00:00Z,1976-12-04T00:00:00Z,"Modernism",2022-05-14T11:33:28+00:00
Q184933,"Leoš Janáček",1854-07-03T00:00:00Z,1928-08-12T00:00:00Z,"Romantic",2022-05-14T11:32:24+00:00
Q186264,"Darius Milhaud",1892-09-04T00:00:00Z,1974-06-22T00:00:00Z,"Modernism",2022-05-14T11:30:50+00:00
Q131861,"Sergei Rachmaninoff",1873-04-01T00:00:00Z,1943-03-28T00:00:00Z,"Modernism",2022-05-14T10:24:50+00:00
Q154812,"Carl Maria von Weber",1786-12-18T00:00:00Z,1826-06-05T00:00:00Z,"Classical",2022-05-14T10:18:18+00:00
Q154812,"Carl Maria von Weber",1786-12-18T00:00:00Z,1826-06-05T00:00:00Z,"Classical",2022-05-14T10:13:30+00:00
Q313371,"Erich Wolfgang Korngold",1897-05-29T00:00:00Z,1957-11-29T00:00:00Z,"Modernism",2022-05-14T10:05:39+00:00
Q1511,"Richard Wagner",1813-05-22T00:00:00Z,1883-02-13T00:00:00Z,"Romantic",2022-05-14T09:55:15+00:00
Q78530,"Viktor Ullmann",1898-01-01T00:00:00Z,1944-10-18T00:00:00Z,"Modernism",2022-05-14T09:46:26+00:00
Q661927,"Othmar Schoeck",1886-09-01T00:00:00Z,1957-03-08T00:00:00Z,"Modernism",2022-05-14T09:29:42+00:00
Q7294,"Johannes Brahms",1833-05-07T00:00:00Z,1897-04-03T00:00:00Z,"Romantic",2022-05-14T09:21:00+00:00
Q360206,"Manuel Ponce",1882-12-08T00:00:00Z,1948-04-24T00:00:00Z,"Modernism",2022-05-14T09:16:29+00:00
Q152505,"Leonard Bernstein",1918-08-25T00:00:00Z,1990-10-14T00:00:00Z,"Modernism",2022-05-14T08:20:50+00:00
Q213705,"Johann Adolf Scheibe",1708-05-15T00:00:00Z,1776-04-22T00:00:00Z,"Baroque",2022-05-14T08:15:21+00:00
Q150445,"Camille Saint-Saëns",1835-10-09T00:00:00Z,1921-12-16T00:00:00Z,"Romantic",2022-05-14T08:04:21+00:00
Q5859820,"Trad Montana",1977-01-01T00:00:00Z,None,"Contemporary",2022-05-14T08:00:54+00:00
Q191499,"Scott Joplin",1868-11-24T00:00:00Z,1917-04-01T00:00:00Z,"Romantic",2022-05-14T07:49:59+00:00
Q200867,"Gustav Holst",1874-09-21T00:00:00Z,1934-05-25T00:00:00Z,"Modernism",2022-05-14T07:40:14+00:00
Q1340,"Antonio Vivaldi",1678-03-04T00:00:00Z,1741-07-28T00:00:00Z,"Baroque",2022-05-14T07:35:26+00:00
Q157256,"Yann Tiersen",1970-06-23T00:00:00Z,None,"Contemporary",2022-05-14T07:31:29+00:00
Q66075,"Niccolò Paganini",1784-02-18T00:00:00Z,1840-05-17T00:00:00Z,"Romantic",2022-05-14T07:25:20+00:00
Q1178,"Maurice Ravel",1875-03-07T00:00:00Z,1937-12-28T00:00:00Z,"Modernism",2022-05-14T07:19:19+00:00
Q207947,"Ralph Vaughan Williams",1872-10-12T00:00:00Z,1958-08-26T00:00:00Z,"Modernism",2022-05-14T07:09:08+00:00
Q7298,"Antonín Dvořák",1841-09-08T00:00:00Z,1904-05-01T00:00:00Z,"Romantic",2022-05-14T07:03:45+00:00
Q7312,"Franz Schubert",1797-01-31T00:00:00Z,1828-11-19T00:00:00Z,"Romantic",2022-05-14T06:50:20+00:00
Q254,"Wolfgang Amadeus Mozart",1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,"Classical",2022-05-14T06:39:43+00:00
Q255,"Ludwig van Beethoven",1770-12-16T00:00:00Z,1827-03-26T00:00:00Z,"Classical",2022-05-14T06:35:29+00:00
Q4700,"Claude Debussy",1862-08-22T00:00:00Z,1918-03-25T00:00:00Z,"Romantic",2022-05-14T06:21:33+00:00
Q2848473,"André Popp",1924-02-19T00:00:00Z,2014-05-10T00:00:00Z,"Contemporary",2022-05-14T06:19:07+00:00
Q1339,"Johann Sebastian Bach",1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,"Baroque",2022-05-14T06:12:34+00:00
Q7302,"George Frideric Handel",1685-03-05T00:00:00Z,1759-04-14T00:00:00Z,"Baroque",2022-05-14T06:04:16+00:00
Q1245120,"Juliusz Zarębski",1854-03-03T00:00:00Z,1885-09-15T00:00:00Z,"Romantic",2022-05-14T05:35:16+00:00
Q1178,"Maurice Ravel",1875-03-07T00:00:00Z,1937-12-28T00:00:00Z,"Modernism",2022-05-14T05:23:00+00:00
Q184933,"Leoš Janáček",1854-07-03T00:00:00Z,1928-08-12T00:00:00Z,"Romantic",2022-05-14T04:57:03+00:00
Q1150729,"César Guerra-Peixe",1914-03-18T00:00:00Z,1993-11-26T00:00:00Z,"Modernism",2022-05-14T04:47:44+00:00
Q313554,"Malcolm Arnold",1921-10-21T00:00:00Z,2006-09-23T00:00:00Z,"Contemporary",2022-05-14T04:39:37+00:00
Q356953,"Antonio de Cabezón",1510-04-09T00:00:00Z,1566-04-05T00:00:00Z,"Renaissance",2022-05-14T04:30:21+00:00
Q1339,"Johann Sebastian Bach",1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,"Baroque",2022-05-14T04:20:13+00:00
Q153008,"Zoltán Kodály",1882-12-16T00:00:00Z,1967-03-06T00:00:00Z,"Modernism",2022-05-14T04:10:27+00:00
Q7312,"Franz Schubert",1797-01-31T00:00:00Z,1828-11-19T00:00:00Z,"Romantic",2022-05-14T04:01:11+00:00
Q7302,"George Frideric Handel",1685-03-05T00:00:00Z,1759-04-14T00:00:00Z,"Baroque",2022-05-14T03:40:25+00:00
Q1339,"Johann Sebastian Bach",1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,"Baroque",2022-05-14T03:22:03+00:00
Q9695,"Henry Purcell",1659-09-10T00:00:00Z,1695-11-21T00:00:00Z,"Baroque",2022-05-14T03:20:03+00:00
Q1339,"Johann Sebastian Bach",1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,"Baroque",2022-05-14T03:04:11+00:00
Q1063634,"Charles Avison",1709-02-01T00:00:00Z,1770-05-10T00:00:00Z,"Baroque",2022-05-14T02:53:31+00:00
Q1340,"Antonio Vivaldi",1678-03-04T00:00:00Z,1741-07-28T00:00:00Z,"Baroque",2022-05-14T02:46:00+00:00
Q7302,"George Frideric Handel",1685-03-05T00:00:00Z,1759-04-14T00:00:00Z,"Baroque",2022-05-14T02:40:57+00:00
Q1340,"Antonio Vivaldi",1678-03-04T00:00:00Z,1741-07-28T00:00:00Z,"Baroque",2022-05-14T02:29:16+00:00
Q7302,"George Frideric Handel",1685-03-05T00:00:00Z,1759-04-14T00:00:00Z,"Baroque",2022-05-14T02:17:22+00:00
Q1340,"Antonio Vivaldi",1678-03-04T00:00:00Z,1741-07-28T00:00:00Z,"Baroque",2022-05-14T02:01:09+00:00
Q972329,"David Wise",1967-09-13T00:00:00Z,None,"Contemporary",2022-05-14T01:55:34+00:00
Q2609764,"Michael Sweet",1963-07-04T00:00:00Z,None,"Contemporary",2022-05-14T01:44:40+00:00
Q16323988,"Jamal Green",1972-01-01T00:00:00Z,2014-01-04T00:00:00Z,"Contemporary",2022-05-14T01:32:36+00:00
Q14831283,"Chris Remo",1984-09-10T00:00:00Z,None,"Contemporary",2022-05-14T01:04:31+00:00
Q259379,"Anoushka Shankar",1981-06-09T00:00:00Z,None,"Contemporary",2022-05-14T00:53:53+00:00
Q11313741,"Daniel Herskedal",1982-04-02T00:00:00Z,None,"Contemporary",2022-05-14T00:50:13+00:00
Q149582,"Rued Langgaard",1893-07-28T00:00:00Z,1952-07-10T00:00:00Z,"Modernism",2022-05-14T00:45:25+00:00
Q770687,"Dustin O'Halloran",1971-09-08T00:00:00Z,None,"Contemporary",2022-05-14T00:42:57+00:00
Q1493073,"Nils Frahm",1982-09-20T00:00:00Z,None,"Contemporary",2022-05-14T00:34:53+00:00
Q365243,"Terry Riley",1935-06-24T00:00:00Z,None,"Modernism",2022-05-14T00:25:54+00:00
Q134864,"Moondog",1916-05-26T00:00:00Z,1999-09-08T00:00:00Z,"Modernism",2022-05-14T00:20:34+00:00
Q5056457,"Cecilia Pantoja",1943-10-21T00:00:00Z,None,"Modernism",2022-05-14T00:04:31+00:00
Q66425353,"Puce Mary",1989-01-01T00:00:00Z,None,"Contemporary",2022-05-13T23:42:44+00:00
Q499028,"Don Was",1952-09-13T00:00:00Z,None,"Contemporary",2022-05-13T23:16:39+00:00
Q79786367,"Kali Malone",1994-01-01T00:00:00Z,None,"Contemporary",2022-05-13T23:05:52+00:00
Q5993889,"Manongo Mujica",1950-01-01T00:00:00Z,None,"Modernism",2022-05-13T22:12:09+00:00
Q101778,"Moritz Jahn",1995-04-17T00:00:00Z,None,"Contemporary",2022-05-13T22:08:31+00:00
Q520522,"Florence Price",1887-04-09T00:00:00Z,1953-06-03T00:00:00Z,"Modernism",2022-05-13T20:32:32+00:00
Q132232,"Clara Schumanan",1819-09-13T00:00:00Z,1896-05-20T00:00:00Z,"Romantic",2022-05-13T20:23:13+00:00
Q289468,"Jennifer Higdon",1962-12-31T00:00:00Z,None,"Contemporary",2022-05-13T19:45:26+00:00
Q289468,"Jennifer Higdon",1962-12-31T00:00:00Z,None,"Contemporary",2022-05-13T19:37:42+00:00
Q5592824,"Graham Fitkin",1963-04-19T00:00:00Z,None,"Contemporary",2022-05-13T19:28:29+00:00
Q5592824,"Graham Fitkin",1963-04-19T00:00:00Z,None,"Contemporary",2022-05-13T19:23:19+00:00
