"Pietro Locatelli",1695-09-03T00:00:00Z,1764-03-30T00:00:00Z,"Baroque music","Concerto grosso (Op.1... ",Wed Apr 20 23:00:40 +0000 2022
"Olivia Vermeulen",None,None,"None","Listen before I go ",Wed Apr 20 22:55:20 +0000 2022
"Judith Weir",1954-05-11T00:00:00Z,None,"None","The Vanishing Bridegroom: Act 2 o... ",Wed Apr 20 22:52:46 +0000 2022
"Charles Ives",1874-10-20T00:00:00Z,1954-05-19T00:00:00Z,"None","The Unanswered Question ",Wed Apr 20 22:46:49 +0000 2022
"Zeena Parkins",1956-01-01T00:00:00Z,None,"None","Determined ",Wed Apr 20 22:38:38 +0000 2022
"John Ireland",1879-08-13T00:00:00Z,1962-05-12T00:00:00Z,"None","Concertino Pastorale:... ",Wed Apr 20 22:31:56 +0000 2022
"Hidden Orchestra",None,None,"None","First Light HiddenOrchestra",Wed Apr 20 22:28:39 +0000 2022
"Louis Couperin",1626-01-01T00:00:00Z,1661-08-29T00:00:00Z,"Baroque music","Suite in D minor (Chaconne) ",Wed Apr 20 22:24:32 +0000 2022
"Duo Harpverk",None,None,"None","Tactility III-I-II ",Wed Apr 20 22:17:24 +0000 2022
"Anonymous",None,None,"None","Polorum regina omnium... ",Wed Apr 20 22:10:48 +0000 2022
"Paddy Mulcahy",None,None,"None","A Dream\, A Sequence ",Wed Apr 20 22:05:33 +0000 2022
"Benjamin Britten",1913-11-22T00:00:00Z,1976-12-04T00:00:00Z,"None","Now sleeps the crimso... ",Wed Apr 20 22:00:37 +0000 2022
"Franz Liszt",1811-10-22T00:00:00Z,1886-07-31T00:00:00Z,"Romantic music","Festklange ",Wed Apr 20 20:39:47 +0000 2022
"Ralph Vaughan Williams",1872-10-12T00:00:00Z,1958-08-26T00:00:00Z,"None","Songs of Travel ",Wed Apr 20 20:15:54 +0000 2022
"Ernest Chausson",1855-01-20T00:00:00Z,1899-06-10T00:00:00Z,"None","Chanson perpetuelle\, ... ",Wed Apr 20 20:06:45 +0000 2022
"Ernest Chausson",1855-01-20T00:00:00Z,1899-06-10T00:00:00Z,"None","Concert for violin\, p... ",Wed Apr 20 19:23:39 +0000 2022
"Ernest Chausson",1855-01-20T00:00:00Z,1899-06-10T00:00:00Z,"None","Soir de fete\, Op.32 ",Wed Apr 20 19:05:41 +0000 2022
"Antonín Dvořák",1841-09-08T00:00:00Z,1904-05-01T00:00:00Z,"Romantic music","String Quartet No.9 in D minor\, Op.34 ",Wed Apr 20 18:33:17 +0000 2022
"Peggy Glanville-Hicks",1912-12-29T00:00:00Z,1990-06-25T00:00:00Z,"None","Promenade (Etruscan C... ",Wed Apr 20 18:25:16 +0000 2022
"Kevin Volans",1949-07-26T00:00:00Z,None,"None","Walking Song ",Wed Apr 20 18:19:37 +0000 2022
"Ludovico Einaudi",1955-11-23T00:00:00Z,None,"None","Seven Days Walking\, D... ludovicoeinaud\, ludovicoeinaud\, ",Wed Apr 20 18:17:09 +0000 2022
"Franz Waxman",1906-12-24T00:00:00Z,1967-02-24T00:00:00Z,"None","Promenade (Four Scenes from Childhood) ",Wed Apr 20 18:15:22 +0000 2022
"Ralph Vaughan Williams",1872-10-12T00:00:00Z,1958-08-26T00:00:00Z,"None","The Vagabond (Songs o... ",Wed Apr 20 18:12:11 +0000 2022
"Mary Lou Williams",1910-05-08T00:00:00Z,1981-05-28T00:00:00Z,"None","Walkin' and Swingin' ",Wed Apr 20 18:09:24 +0000 2022
"George Gershwin",1898-09-26T00:00:00Z,1937-07-11T00:00:00Z,"None","Promenade [Walking th... ",Wed Apr 20 18:06:35 +0000 2022
"Franz Schubert",1797-01-31T00:00:00Z,1828-11-19T00:00:00Z,"None","Das Wandern (Die Schöne Müll... ",Wed Apr 20 18:03:59 +0000 2022
"Percy Grainger",1882-07-08T00:00:00Z,1961-02-20T00:00:00Z,"None","Walking Tune no.1 ",Wed Apr 20 18:00:34 +0000 2022
"Thomas Tallis",1502-02-09T00:00:00Z,1585-12-03T00:00:00Z,"None","Miserere nostri ",Wed Apr 20 17:56:52 +0000 2022
"Felix Mendelssohn",1809-02-03T00:00:00Z,1847-11-04T00:00:00Z,"Romantic music","The Hebrides\, Op 26 ",Wed Apr 20 17:47:08 +0000 2022
"George Frideric Handel",1685-03-05T00:00:00Z,1759-04-14T00:00:00Z,"Baroque music","Il trionfo del Tempo ... ",Wed Apr 20 17:42:37 +0000 2022
"Jean-Philippe Rameau",1683-09-25T00:00:00Z,1764-09-12T00:00:00Z,"Baroque music","Naïs\, RCT 49; Ouverture ",Wed Apr 20 17:33:27 +0000 2022
"Vincenzo Bellini",1801-11-03T00:00:00Z,1835-09-23T00:00:00Z,"None","Oboe Concerto in E fl... ",Wed Apr 20 17:23:25 +0000 2022
"Henry Litolff",1818-02-06T00:00:00Z,1891-08-06T00:00:00Z,"Romantic music","Concerto symphonique ... ",Wed Apr 20 17:15:19 +0000 2022
"Tito Puente",1923-04-20T00:00:00Z,2000-05-31T00:00:00Z,"None","Oye Cómo Va ",Wed Apr 20 17:09:55 +0000 2022
"Robert Schumann",1810-06-08T00:00:00Z,1856-07-29T00:00:00Z,"None","Von fremden Ländern und Menschen\, Op 15 No 1 (Kinderszenen) ",Wed Apr 20 17:07:21 +0000 2022
"Georges Bizet",1838-10-25T00:00:00Z,1875-06-03T00:00:00Z,"Romantic music","Le bal - Galop (Jeux ... ",Wed Apr 20 17:03:34 +0000 2022
"Dora Pejačević",1885-09-10T00:00:00Z,1923-03-05T00:00:00Z,"None","Symphony in F sharp minor\, Op. 41. III ... ",Wed Apr 20 16:51:11 +0000 2022
"Sarah Allen / Brian Finnegan / Brendan Ring",None,None,"None","Wrong Foot Forward / ... ",Wed Apr 20 16:43:28 +0000 2022
"Brian Finnegan",1969-08-20T00:00:00Z,None,"None","Ellie Goes West ",Wed Apr 20 16:36:04 +0000 2022
"Wolfgang Amadeus Mozart",1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,"Classical period","Divertimento in D major\, K.136: I. Allegro ",Wed Apr 20 16:27:08 +0000 2022
"Giuseppe Verdi",1813-10-09T00:00:00Z,1901-01-27T00:00:00Z,"Romantic music","Otello; Act 4 - Ave Maria ",Wed Apr 20 16:21:37 +0000 2022
"Richard Strauss",1866-06-11T00:00:00Z,1949-09-08T00:00:00Z,"None","September (4 Last Songs) ",Wed Apr 20 16:10:16 +0000 2022
"Sarah Allen",None,None,"None","The Bunting Fund / Ocean Child ",Wed Apr 20 16:04:47 +0000 2022
"George Frideric Handel",1685-03-05T00:00:00Z,1759-04-14T00:00:00Z,"Baroque music","Giulio Cesare in Egit... ",Wed Apr 20 16:00:47 +0000 2022
"Charles-Marie Widor",1845-02-24T00:00:00Z,1937-03-12T00:00:00Z,"western classical music","Symphonie Romane\, Op 73... ",Wed Apr 20 15:50:57 +0000 2022
"Ralph Vaughan Williams",1872-10-12T00:00:00Z,1958-08-26T00:00:00Z,"None","Te Deum in G ",Wed Apr 20 15:39:59 +0000 2022
"Charles Villiers Stanford",1852-09-30T00:00:00Z,1924-03-29T00:00:00Z,"None","Evening Service in A ... ",Wed Apr 20 15:19:42 +0000 2022
"Herbert Murrill",1909-05-11T00:00:00Z,1952-07-25T00:00:00Z,"None","Psalm 105 ",Wed Apr 20 15:06:24 +0000 2022
"Simon Hogan",None,None,"None","Now the green blade riseth (Trad. French) ",Wed Apr 20 15:01:19 +0000 2022
"Camille Saint-Saëns",1835-10-09T00:00:00Z,1921-12-16T00:00:00Z,"western classical music","Fantaisie No. 2 in D flat\, op. 101 ",Wed Apr 20 14:46:14 +0000 2022
"Pyotr Ilyich Tchaikovsky",1840-05-07T00:00:00Z,1893-11-06T00:00:00Z,"None","Symphony No. 3 in D\, ... ",Wed Apr 20 14:00:56 +0000 2022
"Robert Schumann",1810-06-08T00:00:00Z,1856-07-29T00:00:00Z,"None","Marchenerzahlungen\, O... ",Wed Apr 20 13:42:22 +0000 2022
"Wolfgang Amadeus Mozart",1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,"Classical period","Violin Concerto No 1 ... ",Wed Apr 20 13:20:23 +0000 2022
"Paul Ben-Haim",1897-07-05T00:00:00Z,1984-01-14T00:00:00Z,"None","Fanfare for Israel ",Wed Apr 20 13:00:43 +0000 2022
"Johannes Brahms",1833-05-07T00:00:00Z,1897-04-03T00:00:00Z,"Romantic music","Cello Sonata No 1 in E minor\,... ",Wed Apr 20 12:30:22 +0000 2022
"Francis Poulenc",1899-01-07T00:00:00Z,1963-01-30T00:00:00Z,"western classical music","Les Soirees de Nazelles ",Wed Apr 20 12:04:59 +0000 2022
"Tomaso Albinoni",1671-06-08T00:00:00Z,1751-01-17T00:00:00Z,"Baroque music","Oboe Concerto a cinqu... ",Wed Apr 20 11:51:20 +0000 2022
"Tomaso Albinoni",1671-06-08T00:00:00Z,1751-01-17T00:00:00Z,"Baroque music","Adagio in G minor ",Wed Apr 20 11:37:17 +0000 2022
"Henryk Gorecki",1933-12-06T00:00:00Z,2010-11-12T00:00:00Z,"None","Miserere\, Op 44 (excerpt) ",Wed Apr 20 11:22:17 +0000 2022
"Henryk Gorecki",1933-12-06T00:00:00Z,2010-11-12T00:00:00Z,"None","Symphony No 3\, Op 36 ... ",Wed Apr 20 11:10:21 +0000 2022
"Henryk Gorecki",1933-12-06T00:00:00Z,2010-11-12T00:00:00Z,"None","Little Requiem for a ... ",Wed Apr 20 11:05:09 +0000 2022
"Henryk Gorecki",1933-12-06T00:00:00Z,2010-11-12T00:00:00Z,"None","Symphony No 3\, Op 36 ... ",Wed Apr 20 11:00:35 +0000 2022
"Carl Nielsen",1865-08-09T00:00:00Z,1931-10-03T00:00:00Z,"None","Symphony No 3\, Op 27\,... ",Wed Apr 20 10:49:47 +0000 2022
"Paul Wranitsky",None,None,"None","Symphony in D Major\, ... ",Wed Apr 20 10:44:44 +0000 2022
"Ludwig van Beethoven",1770-12-16T00:00:00Z,1827-03-26T00:00:00Z,"Classical period","Piano Sonata No 14 in C sharp minor\, Op 27 No 2\, 'Moonlight' (1st ... ",Wed Apr 20 10:37:03 +0000 2022
"William Grant Still",1895-05-11T00:00:00Z,1978-12-03T00:00:00Z,"None","Symphony No 2\, 'Song ... ",Wed Apr 20 10:28:50 +0000 2022
"Henry Purcell",1659-09-10T00:00:00Z,1695-11-21T00:00:00Z,"Baroque music","Timon of Athens (Over... ",Wed Apr 20 10:10:36 +0000 2022
"Václav Trojan",1907-04-24T00:00:00Z,1983-07-05T00:00:00Z,"None","Fairytales for accord... ",Wed Apr 20 10:05:39 +0000 2022
"Franz Schubert",1797-01-31T00:00:00Z,1828-11-19T00:00:00Z,"None","Nachtgesang im Walde\, D913 ",Wed Apr 20 09:57:21 +0000 2022
"Maurice Ravel",1875-03-01T00:00:00Z,1937-12-28T00:00:00Z,"impressionism in music","Ondine (Gaspard de la nuit) ",Wed Apr 20 09:49:36 +0000 2022
"Errollyn Wallen",1958-04-10T00:00:00Z,None,"None","Of crumpling rocks ",Wed Apr 20 09:46:11 +0000 2022
"Duke Ellington",1899-04-29T00:00:00Z,1974-05-24T00:00:00Z,"Harlem Renaissance","Sonnet for Sister Kate ",Wed Apr 20 09:43:57 +0000 2022
"Elizabeth Maconchy",1907-03-19T00:00:00Z,1994-11-11T00:00:00Z,"None","Ophelia's song ",Wed Apr 20 09:41:12 +0000 2022
"Charles Koechlin",1867-11-27T00:00:00Z,1950-12-31T00:00:00Z,"western classical music","The Seven Stars' Symphony\, Op 132 (3rd movement: Greta Garbo) ",Wed Apr 20 09:37:23 +0000 2022
"Mykola Vytaliyovych Lysenko",None,None,"None","Dumka-Shumka: Rhapsody on Ukr... ",Wed Apr 20 09:24:25 +0000 2022
"Robert Schumann",1810-06-08T00:00:00Z,1856-07-29T00:00:00Z,"None","Symphony No 1 in B fl... ",Wed Apr 20 09:18:31 +0000 2022
"Gustave Charpentier",1860-06-25T00:00:00Z,1956-02-18T00:00:00Z,"western classical music","Depuis le jour (Louise) ",Wed Apr 20 09:12:31 +0000 2022
"Michael Praetorius",1571-02-15T00:00:00Z,1621-02-15T00:00:00Z,"Baroque music","Suite de Ballets (Ter... ",Wed Apr 20 09:08:24 +0000 2022
"Lennox Berkeley",1903-05-12T00:00:00Z,1989-12-26T00:00:00Z,"None","Serenade for Strings\, Op 12 ",Wed Apr 20 08:54:29 +0000 2022
"Antonín Dvořák",1841-09-08T00:00:00Z,1904-05-01T00:00:00Z,"Romantic music","Slavonic Dance in A major\, Op 46 No 5 ",Wed Apr 20 08:50:24 +0000 2022
"Monsieur de Sainte-Colombe",1640-01-01T00:00:00Z,1700-01-01T00:00:00Z,"Baroque music","Les Pleurs ",Wed Apr 20 08:44:08 +0000 2022
"Errollyn Wallen",1958-04-10T00:00:00Z,None,"None","Photography (1st mvt\, Vivace) ",Wed Apr 20 08:38:39 +0000 2022
"Johanna Kinkel",1810-07-08T00:00:00Z,1858-11-15T00:00:00Z,"None","Römische Nacht\, Op 15 No 1 ",Wed Apr 20 08:34:17 +0000 2022
"Wolfgang Amadeus Mozart",1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,"Classical period","Piano Concerto No 25 ... ",Wed Apr 20 08:23:46 +0000 2022
"Mélanie Bonis",1858-01-21T00:00:00Z,1937-03-18T00:00:00Z,"western classical music","Ophélie\, Op 165 No 2 ",Wed Apr 20 08:18:29 +0000 2022
"Charles Avison",1709-02-01T00:00:00Z,1770-05-10T00:00:00Z,"Baroque music","Concerto Grosso in A majo... ",Wed Apr 20 08:10:25 +0000 2022
"Eric Whitacre",1970-01-02T00:00:00Z,None,"None","The Seal Lullaby EricWhitacre\, chrisglynn00\, ",Wed Apr 20 08:05:40 +0000 2022
"Igor Stravinsky",1882-06-18T00:00:00Z,1971-04-06T00:00:00Z,"None","Fireworks\, Op 4 ",Wed Apr 20 08:00:40 +0000 2022
"Thomas Pitfield",1903-04-05T00:00:00Z,1999-11-11T00:00:00Z,"None","Piano Concerto No 1 i... ",Wed Apr 20 07:53:35 +0000 2022
"John Dowland",1563-01-12T00:00:00Z,1626-02-01T00:00:00Z,"Baroque music","A Fancy ",Wed Apr 20 07:49:32 +0000 2022
"Robert Schumann",1810-06-08T00:00:00Z,1856-07-29T00:00:00Z,"None","Concertstuck in F maj... ",Wed Apr 20 07:42:08 +0000 2022
"Mel Tormé",None,None,"None","A Nightingale Sang In Berkeley Square ",Wed Apr 20 07:37:25 +0000 2022
"Harrison Birtwistle",1934-07-15T00:00:00Z,2022-04-18T00:00:00Z,"None","Virelai [Sus une font... ",Wed Apr 20 07:32:35 +0000 2022
"Albert Ketèlbey",1875-08-09T00:00:00Z,1959-11-26T00:00:00Z,"None","Sanctuary of the Hear... ",Wed Apr 20 07:25:38 +0000 2022
"Anon.",None,None,"None","Alleluia\, Pascha nostrum ",Wed Apr 20 07:21:56 +0000 2022
"Franz Schubert",1797-01-31T00:00:00Z,1828-11-19T00:00:00Z,"None","Quartet in E flat\, D87 (4th mvt) ",Wed Apr 20 07:12:50 +0000 2022
"George Frideric Handel",1685-03-05T00:00:00Z,1759-04-14T00:00:00Z,"Baroque music","Concerto grosso in G\,... ",Wed Apr 20 07:03:47 +0000 2022
"Geoffrey Burgon",1941-07-15T00:00:00Z,2010-09-21T00:00:00Z,"None","Brideshead Revisted (title ... GeoffreyBurgon1\, ",Wed Apr 20 06:56:51 +0000 2022
"Wolfgang Amadeus Mozart",1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,"Classical period","Sonata for 2 Pianos i... ",Wed Apr 20 06:47:05 +0000 2022
"Traditional Chinese",None,None,"None","Molihua (Jasmine Flowers) ",Wed Apr 20 06:42:53 +0000 2022
"Carl Maria von Weber",1786-12-18T00:00:00Z,1826-06-05T00:00:00Z,"None","Oberon: Overture ",Wed Apr 20 06:33:24 +0000 2022
"Blossom Dearie",None,None,"None","It Might As Well Be Spring ",Wed Apr 20 06:27:07 +0000 2022
"Darius Milhaud",1892-09-04T00:00:00Z,1974-06-22T00:00:00Z,"western classical music","Chamber symphony no.1... ",Wed Apr 20 06:23:42 +0000 2022
"Thomas Tomkins",1572-01-01T00:00:00Z,1656-06-09T00:00:00Z,"Baroque music","Fantasia no17 ",Wed Apr 20 06:20:11 +0000 2022
"Tomaso Albinoni",1671-06-08T00:00:00Z,1751-01-17T00:00:00Z,"Baroque music","Concerto for 2 Oboes ... ",Wed Apr 20 06:07:59 +0000 2022
"Muriel Herbert",1897-01-01T00:00:00Z,1984-05-01T00:00:00Z,"None","To Daffodils ",Wed Apr 20 06:05:15 +0000 2022
"Johann Sebastian Bach",1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,"Baroque music","The Well-Tempered Clavier\, Book 2: Prelude &amp; Fu... ",Wed Apr 20 05:55:07 +0000 2022
"Maurice Ravel",1875-03-01T00:00:00Z,1937-12-28T00:00:00Z,"impressionism in music","Piano Concerto in G m... ",Wed Apr 20 05:45:09 +0000 2022
"Carl Friedrich Abel",1723-12-22T00:00:00Z,1787-06-20T00:00:00Z,"Baroque music","Allegro in D major\, K.186 ",Wed Apr 20 05:40:46 +0000 2022
"Trad.",None,None,"None","The Lark in the Clear Air ",Wed Apr 20 05:38:05 +0000 2022
"Joseph Haydn",1732-03-31T00:00:00Z,1809-05-31T00:00:00Z,"classicism","String Quartet in D major\, Op.64`5 'The Lark' (1st mvt) ",Wed Apr 20 05:32:06 +0000 2022
"Antonín Dvořák",1841-09-08T00:00:00Z,1904-05-01T00:00:00Z,"Romantic music","Symphonic variations\,... ",Wed Apr 20 05:04:16 +0000 2022
"Sergei Rachmaninoff",1873-04-01T00:00:00Z,1943-03-28T00:00:00Z,"Romantic music","Suite no 2 for 2 pianos\, Op 17 ",Wed Apr 20 04:39:16 +0000 2022
"Erkki Melartin",1875-02-07T00:00:00Z,1937-02-14T00:00:00Z,"None","Karelian Scenes\, Op 146 ",Wed Apr 20 04:28:19 +0000 2022
"Maurice Ravel",1875-03-01T00:00:00Z,1937-12-28T00:00:00Z,"impressionism in music","Tzigane - rapsodie de concer... ",Wed Apr 20 04:17:41 +0000 2022
"Johannes Brahms",1833-05-07T00:00:00Z,1897-04-03T00:00:00Z,"Romantic music","3 Hungarian Dances ",Wed Apr 20 04:09:05 +0000 2022
"Isaac Albéniz",1860-05-29T00:00:00Z,1909-05-18T00:00:00Z,"None","El Corpus en Sevilla from 'Iberia' (Book 1) ",Wed Apr 20 04:00:13 +0000 2022
"George Frideric Handel",1685-03-05T00:00:00Z,1759-04-14T00:00:00Z,"Baroque music","Gentle Morpheus\, son ... ",Wed Apr 20 03:50:56 +0000 2022
"Ludwig van Beethoven",1770-12-16T00:00:00Z,1827-03-26T00:00:00Z,"Classical period","8 Variations on Mozart's 'La ... ",Wed Apr 20 03:41:10 +0000 2022
"Francesco Durante",1684-03-13T00:00:00Z,1755-08-13T00:00:00Z,"Baroque music","Concerto per quartetto No 3 in E flat major ",Wed Apr 20 03:30:55 +0000 2022
"Georg Philipp Telemann",1681-03-24T00:00:00Z,1767-06-25T00:00:00Z,"Baroque music","Concerto in A minor f... ",Wed Apr 20 03:20:21 +0000 2022
"Corona Schröter",1751-01-14T00:00:00Z,1802-08-23T00:00:00Z,"Baroque music","\"Oh Mutter\, guten Rat... ",Wed Apr 20 03:13:38 +0000 2022
"Henry Eccles",1670-01-01T00:00:00Z,1742-01-01T00:00:00Z,"Baroque music","Sonata for double bas... ",Wed Apr 20 03:04:54 +0000 2022
"Alexander Borodin",1833-11-12T00:00:00Z,1887-02-28T00:00:00Z,"None","In the steppes of cent... ",Wed Apr 20 02:57:23 +0000 2022
"Isaac Albéniz",1860-05-29T00:00:00Z,1909-05-18T00:00:00Z,"None","Asturias (Suite españ... ",Wed Apr 20 02:50:13 +0000 2022
"Arnold Schoenberg",1874-09-13T00:00:00Z,1951-07-13T00:00:00Z,"None","Friede auf Erden for chorus\,... ",Wed Apr 20 02:40:29 +0000 2022
"Anton Reicha",1770-02-26T00:00:00Z,1836-05-28T00:00:00Z,"western classical music","Oboe Quintet in F major\, Op 107 ",Wed Apr 20 02:12:02 +0000 2022
"Frédéric Chopin",1810-02-22T00:00:00Z,1849-10-17T00:00:00Z,"western classical music","Concerto for piano an... ",Wed Apr 20 01:31:08 +0000 2022
"Antonín Liehmann",None,None,"None","Mass for soloists\, ch... ",Wed Apr 20 00:48:58 +0000 2022
"Johann Sebastian Bach",1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,"Baroque music","Sarabande from Suite for solo cello in C (BWV.1009) ",Wed Apr 20 00:44:15 +0000 2022
"Wolfgang Amadeus Mozart",1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,"Classical period","Symphony No. 40 in G ... ",Wed Apr 20 00:12:14 +0000 2022
"Wolfgang Amadeus Mozart",1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,"Classical period","Clarinet Concerto in ... ",Tue Apr 19 23:43:41 +0000 2022
"Caroline Shaw",1982-08-01T00:00:00Z,None,"None","Entr'acte\, for strings ",Tue Apr 19 23:31:26 +0000 2022
"Cécile McLorin Salvant",None,None,"None","Moon Song cecilesalvant\, aarondiehl\, ",Tue Apr 19 23:27:03 +0000 2022
"Johannes Brahms",1833-05-07T00:00:00Z,1897-04-03T00:00:00Z,"Romantic music","Piano Concerto no. 2 ... ",Tue Apr 19 23:14:03 +0000 2022
"Moon Ate the Dark",None,None,"None","Ventricles ",Tue Apr 19 23:09:39 +0000 2022
"Gabriel Fauré",1845-05-12T00:00:00Z,1924-11-04T00:00:00Z,"Romantic music","Berceuse Op.16 ",Tue Apr 19 23:05:24 +0000 2022
"Shai Maestro",None,None,"None","Hank and Charlie ShaiMaestro\, ",Tue Apr 19 23:00:54 +0000 2022
"Johann Sebastian Bach",1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,"Baroque music","Lute Suite in E minor BWV.996 (Sarabande &amp; Allemande) ",Tue Apr 19 22:54:30 +0000 2022
"Tim Motzer",None,None,"None","1200 Sundays timmotzer\, ",Tue Apr 19 22:51:08 +0000 2022
"Nyokabi Kariũki",None,None,"None","Home Piano ",Tue Apr 19 22:48:25 +0000 2022
"Robert Schumann",1810-06-08T00:00:00Z,1856-07-29T00:00:00Z,"None","Cello Concerto in A m... ",Tue Apr 19 22:44:06 +0000 2022
"Clara Schumann",None,None,"None","Abendfeier in Venedig... ",Tue Apr 19 22:37:36 +0000 2022
"Theo Travis",None,None,"None","The Endless Search ",Tue Apr 19 22:30:42 +0000 2022
"Heinrich Schütz",1585-10-18T00:00:00Z,1672-11-16T00:00:00Z,"Baroque music","Vulnerasti cor meum\, ... ",Tue Apr 19 22:26:53 +0000 2022
"Kaki King",None,None,"None","All the Landslides Birds Have Seen Since the Beginning of the World KakiKing",Tue Apr 19 22:24:14 +0000 2022
"Darian Thomas",None,None,"None","Marble ",Tue Apr 19 22:15:59 +0000 2022
"Claude Debussy",1862-08-22T00:00:00Z,1918-03-25T00:00:00Z,"impressionism in music","Cloches à travers les feuilles ... ",Tue Apr 19 22:11:54 +0000 2022
"Joram Feitsma",None,None,"None","Pause ",Tue Apr 19 22:08:17 +0000 2022
"Oswald von Wolkenstein",1377-01-01T00:00:00Z,1445-08-11T00:00:00Z,"None","Wer ist\, die da durch... ",Tue Apr 19 22:03:59 +0000 2022
"Brian Eno",1948-05-15T00:00:00Z,None,"None","Marble dark_shark\, ",Tue Apr 19 22:00:34 +0000 2022
"Nico Muhly",1981-08-26T00:00:00Z,None,"None","Senex puerum portabat nicomuhly\, ",Tue Apr 19 20:52:24 +0000 2022
"Wolfgang Amadeus Mozart",1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,"Classical period","Quartet in C major K 465 'Dissonance' ",Tue Apr 19 20:19:47 +0000 2022
"Leoš Janáček",1854-07-03T00:00:00Z,1928-08-12T00:00:00Z,"None","Glagolitic Mass ",Tue Apr 19 19:34:16 +0000 2022
"Leoš Janáček",1854-07-03T00:00:00Z,1928-08-12T00:00:00Z,"None","Pohádka ",Tue Apr 19 19:19:03 +0000 2022
"Antonín Dvořák",1841-09-08T00:00:00Z,1904-05-01T00:00:00Z,"Romantic music","Symphony No.8 in G major\, Op.88 ",Tue Apr 19 18:37:16 +0000 2022
"Mykhalo Verbytsky",None,None,"None","Ukranian National Anthem ",Tue Apr 19 18:35:12 +0000 2022
"Karl Jenkins",1944-02-17T00:00:00Z,None,"None","Exultate\, jubilate ",Tue Apr 19 18:25:25 +0000 2022
"Franz Schubert",1797-01-31T00:00:00Z,1828-11-19T00:00:00Z,"None","Quintet in A Major D.... ",Tue Apr 19 18:18:42 +0000 2022
"Eduardo Falú",1923-07-07T00:00:00Z,2013-08-09T00:00:00Z,"None","Malambo del Sur ",Tue Apr 19 18:12:55 +0000 2022
"Ruth Gipps",1921-02-20T00:00:00Z,1999-02-23T00:00:00Z,"None","Sinfonietta Op.73 (1s... ",Tue Apr 19 18:07:38 +0000 2022
"Alexander Scriabin",1872-01-06T00:00:00Z,1915-04-27T00:00:00Z,"Russian symbolism","Mazurka in E minor\, Op 3 No 4 ",Tue Apr 19 18:03:19 +0000 2022
"Johann Sebastian Bach",1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,"Baroque music","Orchestral Suite No 2... ",Tue Apr 19 18:00:36 +0000 2022
"Benjamin Britten",1913-11-22T00:00:00Z,1976-12-04T00:00:00Z,"None","Peter Grimes\, Op. 33 ... ",Tue Apr 19 17:46:40 +0000 2022
"Francis Poulenc",1899-01-07T00:00:00Z,1963-01-30T00:00:00Z,"western classical music","Oboe Sonata: Scherzo ",Tue Apr 19 17:40:23 +0000 2022
"Huw Watkins",1976-07-13T00:00:00Z,None,"None","Five Welsh Songs no 2 WatkinsHuw\, ",Tue Apr 19 17:34:05 +0000 2022
"Huw Watkins",1976-07-13T00:00:00Z,None,"None","5 Welsh Folksongs\, no 1 WatkinsHuw\, ",Tue Apr 19 17:33:02 +0000 2022
"Ludwig van Beethoven",1770-12-16T00:00:00Z,1827-03-26T00:00:00Z,"Classical period","Symphony No 7 in A ma... ",Tue Apr 19 17:17:47 +0000 2022
"Johannes Brahms",1833-05-07T00:00:00Z,1897-04-03T00:00:00Z,"Romantic music","Romanze in F major\, Op 118 No 5 ",Tue Apr 19 17:13:26 +0000 2022
"Antonín Dvořák",1841-09-08T00:00:00Z,1904-05-01T00:00:00Z,"Romantic music","Dvořák: Silent Woods\, Op... ",Tue Apr 19 17:03:57 +0000 2022
"George Gershwin",1898-09-26T00:00:00Z,1937-07-11T00:00:00Z,"None","Summertime (Porgy and ... ",Tue Apr 19 16:54:29 +0000 2022
"Clara Schumann",None,None,"None","Piano Concerto in A m... ",Tue Apr 19 16:38:31 +0000 2022
"Caccini",None,None,"None","Le nuovo musiche: Amarilli ",Tue Apr 19 16:23:48 +0000 2022
"Ólafur Arnalds",1986-11-03T00:00:00Z,None,"None","Near Light OlafurArnalds\, ",Tue Apr 19 16:15:16 +0000 2022
"Carl Philipp Emanuel Bach",1714-03-08T00:00:00Z,1788-12-14T00:00:00Z,"western classical music","Cello Concerto No 3 i... ",Tue Apr 19 16:05:20 +0000 2022
"Christoph Willibald von Gluck",1714-07-02T00:00:00Z,1787-11-15T00:00:00Z,"Classical period","Orfeo ed Euridice: Ch... ",Tue Apr 19 16:01:27 +0000 2022
"Johann Sebastian Bach",1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,"Baroque music","Chaconne from Partita... ",Tue Apr 19 15:46:03 +0000 2022
"Pyotr Ilyich Tchaikovsky",1840-05-07T00:00:00Z,1893-11-06T00:00:00Z,"None","Romeo and Juliet Fant... ",Tue Apr 19 15:24:28 +0000 2022
